additive_id,product_id,additive_code,additive_name,risk_level,additive_safety_score
4241,UK_5059321007712,E322,Lecithin,Low,100
4242,UK_5059321007712,E322,Lecithin,Low,100
4243,UK_5059321007712,E392,E392,Low / Unclassified,100
4244,UK_5059321007712,E420,E420,Low / Unclassified,100
4245,UK_5059321007712,E422,E422,Low / Unclassified,100
4246,UK_5059320001452,E322,Lecithin,Low,100
4247,UK_5059320001452,E322,Lecithin,Low,100
4248,UK_5000127660069,E304,E304,Low / Unclassified,100
4249,UK_5000127660069,E304,E304,Low / Unclassified,100
4250,UK_5000127660069,E307,E307,Low / Unclassified,100
4251,UK_5000127660069,E322,Lecithin,Low,100
4252,UK_5000127660069,E322,Lecithin,Low,100
4253,UK_5000127660069,E420,E420,Low / Unclassified,100
4254,UK_5000127660069,E422,E422,Low / Unclassified,100
4255,UK_5000127660069,E450,E450,Low / Unclassified,100
4256,UK_5000127730168,E320,BHA,High,25
4257,UK_5000127730168,E322,Lecithin,Low,100
4258,UK_5000127730168,E322,Lecithin,Low,100
4259,UK_5000127730168,E406,E406,Low / Unclassified,100
4260,UK_5000127730168,E422,E422,Low / Unclassified,100
4261,UK_5000127730168,E450,E450,Low / Unclassified,100
4262,UK_5000127730168,E450,E450,Low / Unclassified,100
4263,UK_5059319023915,E160,E160,Low / Unclassified,100
4264,UK_5059319023915,E306,E306,Low / Unclassified,100
4265,UK_5059319023991,E160,E160,Low / Unclassified,100
4266,UK_5059321007743,E322,Lecithin,Low,100
4267,UK_5059321007743,E322,Lecithin,Low,100
4268,UK_5059321007743,E392,E392,Low / Unclassified,100
4269,UK_5059321007743,E420,E420,Low / Unclassified,100
4270,UK_5059321007743,E422,E422,Low / Unclassified,100
4271,UK_5059321004018,E163,E163,Low / Unclassified,100
4272,UK_5059321004018,E296,E296,Low / Unclassified,100
4273,UK_5059321004018,E300,E300,Low / Unclassified,100
4274,UK_5059321004018,E330,Citric Acid,Low,100
4275,UK_5059321004018,E331,E331,Low / Unclassified,100
4276,UK_5059321004018,E440,E440,Low / Unclassified,100
4277,UK_5059321004018,E471,E471,Low / Unclassified,100
4278,UK_5050083451751,E320,BHA,High,25
4279,UK_5050083451751,E422,E422,Low / Unclassified,100
4280,UK_5050083451751,E428,E428,Low / Unclassified,100
4281,UK_5050083451751,E472,E472,Low / Unclassified,100
4282,UK_5050083451751,E472,E472,Low / Unclassified,100
4283,UK_5053827182959,E322,Lecithin,Low,100
4284,UK_5053827182959,E322,Lecithin,Low,100
4285,UK_8901262010207,E160,E160,Low / Unclassified,100
4286,UK_8904063220578,E330,Citric Acid,Low,100
4287,UK_8715000029723,E621,E621,Low / Unclassified,100
4288,UK_8715000029723,E631,E631,Low / Unclassified,100
4289,UK_8445290163714,E330,Citric Acid,Low,100
4290,UK_8715000029716,E415,Xanthan Gum,Low,100
4291,UK_8715000029716,E621,E621,Low / Unclassified,100
4292,UK_8715000029716,E631,E631,Low / Unclassified,100
4293,UK_5000243726960,E211,Sodium Benzoate,High,25
4294,UK_5000243726960,E260,E260,Low / Unclassified,100
4295,UK_8445290163738,E330,Citric Acid,Low,100
4296,UK_4792024009331,E339,E339,Low / Unclassified,100
4297,UK_4792024009331,E339,E339,Low / Unclassified,100
4298,UK_0643435062795,E452,E452,Low / Unclassified,100
4299,UK_0643435062795,E452,E452,Low / Unclassified,100
4300,UK_0643435062795,E502,E502,Low / Unclassified,100
4301,UK_8445290163752,E330,Citric Acid,Low,100
4302,UK_8445291245822,E160,E160,Low / Unclassified,100
4303,UK_8445291245822,E330,Citric Acid,Low,100
4304,UK_8445291245822,E452,E452,Low / Unclassified,100
4305,UK_8445291245822,E452,E452,Low / Unclassified,100
4306,UK_8445291245822,E501,E501,Low / Unclassified,100
4307,UK_8445291245822,E621,E621,Low / Unclassified,100
4308,UK_9556001135957,E150,E150,Low / Unclassified,100
4309,UK_9556001135957,E160,E160,Low / Unclassified,100
4310,UK_9556001135957,E330,Citric Acid,Low,100
4311,UK_9556001135957,E412,Guar Gum,Low,100
4312,UK_9556001135957,E451,E451,Low / Unclassified,100
4313,UK_9556001135957,E500,E500,Low / Unclassified,100
4314,UK_9556001135957,E500,E500,Low / Unclassified,100
4315,UK_9556001135957,E501,E501,Low / Unclassified,100
4316,UK_9556001135957,E501,E501,Low / Unclassified,100
4317,UK_9556001135957,E551,E551,Low / Unclassified,100
4318,UK_9556001135957,E621,E621,Low / Unclassified,100
4319,UK_9556001135957,E627,E627,Low / Unclassified,100
4320,UK_9556001135957,E631,E631,Low / Unclassified,100
4321,UK_9556001135957,E633,E633,Low / Unclassified,100
4322,UK_5000243678702,E211,Sodium Benzoate,High,25
4323,UK_5000243678702,E260,E260,Low / Unclassified,100
4324,UK_5000243678702,E415,Xanthan Gum,Low,100
4325,UK_5900085011937,E621,E621,Low / Unclassified,100
4326,UK_5900085011180,E621,E621,Low / Unclassified,100
4327,UK_5900085011180,E635,E635,Low / Unclassified,100
4328,UK_9556001255693,E150,E150,Low / Unclassified,100
4329,UK_9556001255693,E412,Guar Gum,Low,100
4330,UK_9556001255693,E452,E452,Low / Unclassified,100
4331,UK_9556001255693,E452,E452,Low / Unclassified,100
4332,UK_9556001255693,E501,E501,Low / Unclassified,100
4333,UK_9556001255693,E501,E501,Low / Unclassified,100
4334,UK_9556001255693,E508,E508,Low / Unclassified,100
4335,UK_9556001255693,E621,E621,Low / Unclassified,100
4336,UK_9556001255693,E635,E635,Low / Unclassified,100
4337,UK_8445290435712,E101,E101,Low / Unclassified,100
4338,UK_8445290435712,E101,E101,Low / Unclassified,100
4339,UK_8445290435712,E412,Guar Gum,Low,100
4340,UK_8445290435712,E451,E451,Low / Unclassified,100
4341,UK_8445290435712,E500,E500,Low / Unclassified,100
4342,UK_8445290435712,E501,E501,Low / Unclassified,100
4343,UK_7613033583360,E330,Citric Acid,Low,100
4344,UK_7613036394611,E330,Citric Acid,Low,100
4345,UK_12187117,E452,E452,Low / Unclassified,100
4346,UK_12187117,E452,E452,Low / Unclassified,100
4347,UK_12187117,E501,E501,Low / Unclassified,100
4348,UK_7613287554376,E452,E452,Low / Unclassified,100
4349,UK_7613287554376,E452,E452,Low / Unclassified,100
4350,UK_7613287554376,E501,E501,Low / Unclassified,100
4351,UK_8901058867381,E14XX,E14XX,Low / Unclassified,100
4352,UK_8901058867381,E211,Sodium Benzoate,High,25
4353,UK_8901058867381,E260,E260,Low / Unclassified,100
4354,UK_8901058867381,E415,Xanthan Gum,Low,100
4355,UK_8585002432742,E322,Lecithin,Low,100
4356,UK_8585002432742,E322,Lecithin,Low,100
4357,UK_6151100034786,E322,Lecithin,Low,100
4358,UK_6151100034786,E322,Lecithin,Low,100
4359,UK_6151100034786,E621,E621,Low / Unclassified,100
4360,UK_7613034991935,E452,E452,Low / Unclassified,100
4361,UK_7613034991935,E501,E501,Low / Unclassified,100
4362,UK_7613033488146,E509,E509,Low / Unclassified,100
4363,UK_1060203890807,E621,E621,Low / Unclassified,100
4364,UK_1060203890807,E631,E631,Low / Unclassified,100
4365,UK_7613035283770,E392,E392,Low / Unclassified,100
4366,UK_7613035283770,E621,E621,Low / Unclassified,100
4367,UK_7613035898370,E160,E160,Low / Unclassified,100
4368,UK_7613035898370,E330,Citric Acid,Low,100
4369,UK_7613035898370,E452,E452,Low / Unclassified,100
4370,UK_7613035898370,E501,E501,Low / Unclassified,100
4371,UK_7613035898370,E621,E621,Low / Unclassified,100
4372,UK_7613035017580,E452,E452,Low / Unclassified,100
4373,UK_7613035017580,E452,E452,Low / Unclassified,100
4374,UK_7613035017580,E501,E501,Low / Unclassified,100
4375,UK_77782717,E452,E452,Low / Unclassified,100
4376,UK_77782717,E452,E452,Low / Unclassified,100
4377,UK_77782717,E501,E501,Low / Unclassified,100
4378,UK_7613287555595,E452,E452,Low / Unclassified,100
4379,UK_7613287555595,E452,E452,Low / Unclassified,100
4380,UK_8585002431349,E330,Citric Acid,Low,100
4381,UK_9556001322128,E500,E500,Low / Unclassified,100
4382,UK_9556001322128,E500,E500,Low / Unclassified,100
4383,UK_6151100038289,E322,Lecithin,Low,100
4384,UK_6151100038289,E322,Lecithin,Low,100
4385,UK_6151100038289,E621,E621,Low / Unclassified,100
4386,UK_6151100038289,E627,E627,Low / Unclassified,100
4387,UK_6151100038289,E631,E631,Low / Unclassified,100
4388,UK_5000159523752,E322,Lecithin,Low,100
4389,UK_5000159523752,E322,Lecithin,Low,100
4390,UK_5000159523752,E341,E341,Low / Unclassified,100
4391,UK_5000159523752,E440,E440,Low / Unclassified,100
4392,UK_5000159523752,E492,E492,Low / Unclassified,100
4393,UK_5000159523752,E500,E500,Low / Unclassified,100
4394,UK_5000159523752,E501,E501,Low / Unclassified,100
4395,UK_5000159551823,E322,Lecithin,Low,100
4396,UK_5000159551823,E322,Lecithin,Low,100
4397,UK_5900951313592,E322,Lecithin,Low,100
4398,UK_5900951313592,E322,Lecithin,Low,100
4399,UK_5900951313592,E500,E500,Low / Unclassified,100
4400,UK_5000159566971,E322,Lecithin,Low,100
4401,UK_5000159566971,E322,Lecithin,Low,100
4402,UK_5000159566971,E341,E341,Low / Unclassified,100
4403,UK_5000159566971,E422,E422,Low / Unclassified,100
4404,UK_5000159566971,E471,E471,Low / Unclassified,100
4405,UK_5000159566971,E500,E500,Low / Unclassified,100
4406,UK_5000159566971,E501,E501,Low / Unclassified,100
4407,UK_5000159571067,E1400,E1400,Low / Unclassified,100
4408,UK_5000159571067,E14XX,E14XX,Low / Unclassified,100
4409,UK_5000159571067,E160,E160,Low / Unclassified,100
4410,UK_5000159571067,E163,E163,Low / Unclassified,100
4411,UK_5000159571067,E322,Lecithin,Low,100
4412,UK_5000159571067,E322,Lecithin,Low,100
4413,UK_5000159571067,E330,Citric Acid,Low,100
4414,UK_5000159571067,E331,E331,Low / Unclassified,100
4415,UK_5000159571067,E341,E341,Low / Unclassified,100
4416,UK_5000159571067,E440,E440,Low / Unclassified,100
4417,UK_5000159571067,E492,E492,Low / Unclassified,100
4418,UK_5000159571067,E500,E500,Low / Unclassified,100
4419,UK_5000159571067,E501,E501,Low / Unclassified,100
4420,UK_5000159572088,E322,Lecithin,Low,100
4421,UK_5000159572088,E322,Lecithin,Low,100
4422,UK_5000159572088,E341,E341,Low / Unclassified,100
4423,UK_5000159572088,E414,E414,Low / Unclassified,100
4424,UK_5000159572088,E476,E476,Low / Unclassified,100
4425,UK_5000159572088,E500,E500,Low / Unclassified,100
4426,UK_5000159572088,E501,E501,Low / Unclassified,100
4427,UK_5060402902697,E14XX,E14XX,Low / Unclassified,100
4428,UK_5060402902697,E339,E339,Low / Unclassified,100
4429,UK_5060402902697,E418,E418,Low / Unclassified,100
4430,UK_5060402902697,E460,E460,Low / Unclassified,100
4431,UK_5060402902697,E466,E466,Low / Unclassified,100
4432,UK_5060402902697,E950,E950,Low / Unclassified,100
4433,UK_5060402902697,E955,E955,Low / Unclassified,100
4434,UK_6221134013696,E322,Lecithin,Low,100
4435,UK_6221134013696,E322,Lecithin,Low,100
4436,UK_6221134013696,E476,E476,Low / Unclassified,100
4437,UK_5000159530750,E100,E100,Low / Unclassified,100
4438,UK_5000159530750,E1400,E1400,Low / Unclassified,100
4439,UK_5000159530750,E153,E153,Low / Unclassified,100
4440,UK_5000159530750,E162,E162,Low / Unclassified,100
4441,UK_5000159530750,E322,Lecithin,Low,100
4442,UK_5000159530750,E322,Lecithin,Low,100
4443,UK_5000159530750,E903,E903,Low / Unclassified,100
4444,UK_4009900542128,E100,E100,Low / Unclassified,100
4445,UK_4009900542128,E132,E132,Low / Unclassified,100
4446,UK_4009900542128,E133,Brilliant Blue FCF,Medium,75
4447,UK_4009900542128,E1400,E1400,Low / Unclassified,100
4448,UK_4009900542128,E14XX,E14XX,Low / Unclassified,100
4449,UK_4009900542128,E160,E160,Low / Unclassified,100
4450,UK_4009900542128,E162,E162,Low / Unclassified,100
4451,UK_4009900542128,E163,E163,Low / Unclassified,100
4452,UK_4009900542128,E170,E170,Low / Unclassified,100
4453,UK_4009900542128,E296,E296,Low / Unclassified,100
4454,UK_4009900542128,E330,Citric Acid,Low,100
4455,UK_4009900542128,E331,E331,Low / Unclassified,100
4456,UK_4009900542128,E331,E331,Low / Unclassified,100
4457,UK_4009900542128,E903,E903,Low / Unclassified,100
4458,UK_4009900545907,E100,E100,Low / Unclassified,100
4459,UK_4009900545907,E132,E132,Low / Unclassified,100
4460,UK_4009900545907,E133,Brilliant Blue FCF,Medium,75
4461,UK_4009900545907,E1400,E1400,Low / Unclassified,100
4462,UK_4009900545907,E14XX,E14XX,Low / Unclassified,100
4463,UK_4009900545907,E160,E160,Low / Unclassified,100
4464,UK_4009900545907,E162,E162,Low / Unclassified,100
4465,UK_4009900545907,E163,E163,Low / Unclassified,100
4466,UK_4009900545907,E170,E170,Low / Unclassified,100
4467,UK_4009900545907,E296,E296,Low / Unclassified,100
4468,UK_4009900545907,E330,Citric Acid,Low,100
4469,UK_4009900545907,E331,E331,Low / Unclassified,100
4470,UK_4009900545907,E331,E331,Low / Unclassified,100
4471,UK_4009900545907,E903,E903,Low / Unclassified,100
4472,UK_5000159554657,E322,Lecithin,Low,100
4473,UK_5000159554657,E322,Lecithin,Low,100
4474,UK_5000159554657,E341,E341,Low / Unclassified,100
4475,UK_5000159554657,E500,E500,Low / Unclassified,100
4476,UK_5000159554657,E501,E501,Low / Unclassified,100
4477,UK_4009900532457,E141,E141,Low / Unclassified,100
4478,UK_4009900532457,E320,BHA,High,25
4479,UK_4009900532457,E322,Lecithin,Low,100
4480,UK_4009900532457,E322,Lecithin,Low,100
4481,UK_4009900532457,E414,E414,Low / Unclassified,100
4482,UK_4009900532457,E420,E420,Low / Unclassified,100
4483,UK_4009900532457,E421,E421,Low / Unclassified,100
4484,UK_4009900532457,E422,E422,Low / Unclassified,100
4485,UK_4009900532457,E903,E903,Low / Unclassified,100
4486,UK_4009900532457,E950,E950,Low / Unclassified,100
4487,UK_4009900532457,E951,E951,Low / Unclassified,100
4488,UK_4009900532457,E953,E953,Low / Unclassified,100
4489,UK_4009900532457,E965,E965,Low / Unclassified,100
4490,UK_4009900532457,E965,E965,Low / Unclassified,100
4491,UK_4009900539302,E1400,E1400,Low / Unclassified,100
4492,UK_4009900539302,E14XX,E14XX,Low / Unclassified,100
4493,UK_4009900539302,E153,E153,Low / Unclassified,100
4494,UK_4009900539302,E160,E160,Low / Unclassified,100
4495,UK_4009900539302,E160,E160,Low / Unclassified,100
4496,UK_4009900539302,E163,E163,Low / Unclassified,100
4497,UK_4009900539302,E322,Lecithin,Low,100
4498,UK_4009900539302,E322,Lecithin,Low,100
4499,UK_4009900539302,E330,Citric Acid,Low,100
4500,UK_5000159565028,E322,Lecithin,Low,100
4501,UK_5000159565028,E322,Lecithin,Low,100
4502,UK_5056357905654,E422,E422,Low / Unclassified,100
4503,UK_5056357905654,E471,E471,Low / Unclassified,100
4504,UK_5000159418843,E322,Lecithin,Low,100
4505,UK_5000159418843,E322,Lecithin,Low,100
4506,UK_5000159418843,E341,E341,Low / Unclassified,100
4507,UK_5000159418843,E422,E422,Low / Unclassified,100
4508,UK_5000159418843,E471,E471,Low / Unclassified,100
4509,UK_5000159418843,E500,E500,Low / Unclassified,100
4510,UK_5000159418843,E501,E501,Low / Unclassified,100
4511,UK_5000159603676,E1400,E1400,Low / Unclassified,100
4512,UK_5000159603676,E14XX,E14XX,Low / Unclassified,100
4513,UK_5000159603676,E160,E160,Low / Unclassified,100
4514,UK_5000159603676,E163,E163,Low / Unclassified,100
4515,UK_5000159603676,E322,Lecithin,Low,100
4516,UK_5000159603676,E322,Lecithin,Low,100
4517,UK_5000159603676,E330,Citric Acid,Low,100
4518,UK_5000159603676,E331,E331,Low / Unclassified,100
4519,UK_5000159603676,E341,E341,Low / Unclassified,100
4520,UK_5000159603676,E440,E440,Low / Unclassified,100
4521,UK_5000159603676,E492,E492,Low / Unclassified,100
4522,UK_5000159603676,E500,E500,Low / Unclassified,100
4523,UK_5000159603676,E501,E501,Low / Unclassified,100
4524,UK_40111216,E322,Lecithin,Low,100
4525,UK_40111216,E322,Lecithin,Low,100
4526,UK_40111216,E422,E422,Low / Unclassified,100
4527,UK_40111216,E471,E471,Low / Unclassified,100
4528,UK_5000159520089,E1400,E1400,Low / Unclassified,100
4529,UK_5000159520089,E14XX,E14XX,Low / Unclassified,100
4530,UK_5000159520089,E160,E160,Low / Unclassified,100
4531,UK_5000159520089,E163,E163,Low / Unclassified,100
4532,UK_5000159520089,E322,Lecithin,Low,100
4533,UK_5000159520089,E322,Lecithin,Low,100
4534,UK_5000159520089,E341,E341,Low / Unclassified,100
4535,UK_5000159520089,E440,E440,Low / Unclassified,100
4536,UK_5000159520089,E492,E492,Low / Unclassified,100
4537,UK_5000159520089,E500,E500,Low / Unclassified,100
4538,UK_5000159520089,E501,E501,Low / Unclassified,100
4539,UK_5000159520164,E100,E100,Low / Unclassified,100
4540,UK_5000159520164,E120,E120,Low / Unclassified,100
4541,UK_5000159520164,E133,Brilliant Blue FCF,Medium,75
4542,UK_5000159520164,E1400,E1400,Low / Unclassified,100
4543,UK_5000159520164,E160,E160,Low / Unclassified,100
4544,UK_5000159520164,E160,E160,Low / Unclassified,100
4545,UK_5000159520164,E170,E170,Low / Unclassified,100
4546,UK_5000159520164,E322,Lecithin,Low,100
4547,UK_5000159520164,E322,Lecithin,Low,100
4548,UK_5000159520164,E414,E414,Low / Unclassified,100
4549,UK_5000159520164,E903,E903,Low / Unclassified,100
4550,UK_5000159470476,E322,Lecithin,Low,100
4551,UK_5000159470476,E322,Lecithin,Low,100
4552,UK_5000159022521,E322,Lecithin,Low,100
4553,UK_5000159022521,E322,Lecithin,Low,100
4554,UK_5000159022521,E476,E476,Low / Unclassified,100
4555,UK_5056357909065,E322,Lecithin,Low,100
4556,UK_4009900538947,E1400,E1400,Low / Unclassified,100
4557,UK_4009900538947,E14XX,E14XX,Low / Unclassified,100
4558,UK_4009900538947,E160,E160,Low / Unclassified,100
4559,UK_4009900538947,E160,E160,Low / Unclassified,100
4560,UK_4009900538947,E163,E163,Low / Unclassified,100
4561,UK_4009900538947,E296,E296,Low / Unclassified,100
4562,UK_5000159521406,E315,E315,Low / Unclassified,100
4563,UK_5000159521406,E322,Lecithin,Low,100
4564,UK_5000159521406,E322,Lecithin,Low,100
4565,UK_5060402907944,E322,Lecithin,Low,100
4566,UK_5060402907944,E322,Lecithin,Low,100
4567,UK_5060402907944,E341,E341,Low / Unclassified,100
4568,UK_5060402907944,E500,E500,Low / Unclassified,100
4569,UK_5060402907944,E501,E501,Low / Unclassified,100
4570,UK_4009900538824,E1400,E1400,Low / Unclassified,100
4571,UK_4009900538824,E14XX,E14XX,Low / Unclassified,100
4572,UK_4009900538824,E160,E160,Low / Unclassified,100
4573,UK_4009900538824,E160,E160,Low / Unclassified,100
4574,UK_4009900538824,E163,E163,Low / Unclassified,100
4575,UK_4009900538824,E296,E296,Low / Unclassified,100
4576,UK_4009900538824,E300,E300,Low / Unclassified,100
4577,UK_4009900538824,E322,Lecithin,Low,100
4578,UK_4009900538824,E322,Lecithin,Low,100
4579,UK_4009900538824,E330,Citric Acid,Low,100
4580,UK_5000159461177,E322,Lecithin,Low,100
4581,UK_5000159461177,E322,Lecithin,Low,100
4582,UK_4002359663239,E410,E410,Low / Unclassified,100
4583,UK_5000159510745,E322,Lecithin,Low,100
4584,UK_5000159510745,E322,Lecithin,Low,100
4585,UK_4009900526814,E1400,E1400,Low / Unclassified,100
4586,UK_4009900526814,E14XX,E14XX,Low / Unclassified,100
4587,UK_4009900526814,E153,E153,Low / Unclassified,100
4588,UK_4009900526814,E160,E160,Low / Unclassified,100
4589,UK_4009900526814,E160,E160,Low / Unclassified,100
4590,UK_4009900526814,E163,E163,Low / Unclassified,100
4591,UK_4009900526814,E322,Lecithin,Low,100
4592,UK_4009900526814,E322,Lecithin,Low,100
4593,UK_4009900526814,E330,Citric Acid,Low,100
4594,UK_5000159565004,E322,Lecithin,Low,100
4595,UK_5000159565004,E322,Lecithin,Low,100
4596,UK_4011100051300,E322,Lecithin,Low,100
4597,UK_4011100051300,E322,Lecithin,Low,100
4598,UK_4009900527101,E1400,E1400,Low / Unclassified,100
4599,UK_4009900527101,E141,E141,Low / Unclassified,100
4600,UK_4009900527101,E14XX,E14XX,Low / Unclassified,100
4601,UK_4009900527101,E153,E153,Low / Unclassified,100
4602,UK_4009900527101,E160,E160,Low / Unclassified,100
4603,UK_4009900527101,E162,E162,Low / Unclassified,100
4604,UK_4009900527101,E163,E163,Low / Unclassified,100
4605,UK_4009900527101,E296,E296,Low / Unclassified,100
4606,UK_4009900527101,E322,Lecithin,Low,100
4607,UK_4009900527101,E322,Lecithin,Low,100
4608,UK_4009900527101,E330,Citric Acid,Low,100
4609,UK_4009900534994,E100,E100,Low / Unclassified,100
4610,UK_4009900534994,E1400,E1400,Low / Unclassified,100
4611,UK_4009900534994,E14XX,E14XX,Low / Unclassified,100
4612,UK_4009900534994,E160,E160,Low / Unclassified,100
4613,UK_4009900534994,E160,E160,Low / Unclassified,100
4614,UK_4009900534994,E163,E163,Low / Unclassified,100
4615,UK_4009900534994,E296,E296,Low / Unclassified,100
4616,UK_4009900534994,E300,E300,Low / Unclassified,100
4617,UK_4009900534994,E322,Lecithin,Low,100
4618,UK_4009900534994,E322,Lecithin,Low,100
4619,UK_4009900534994,E330,Citric Acid,Low,100
4620,UK_5056357912539,E120,E120,Low / Unclassified,100
4621,UK_5056357912539,E150,E150,Low / Unclassified,100
4622,UK_5056357912539,E330,Citric Acid,Low,100
4623,UK_5056357912539,E420,E420,Low / Unclassified,100
4624,UK_5056357912539,E422,E422,Low / Unclassified,100
4625,UK_5056357912539,E471,E471,Low / Unclassified,100
4626,UK_5056357912539,E965,E965,Low / Unclassified,100
4627,UK_5000159300766,E322,Lecithin,Low,100
4628,UK_5000159300766,E322,Lecithin,Low,100
4629,UK_5000159344371,E322,Lecithin,Low,100
4630,UK_5000159344371,E322,Lecithin,Low,100
4631,UK_5000159344371,E407,E407,Low / Unclassified,100
4632,UK_5000159344371,E410,E410,Low / Unclassified,100
4633,UK_5000159344371,E412,Guar Gum,Low,100
4634,UK_5000159344371,E471,E471,Low / Unclassified,100
4635,UK_5000159344371,E477,E477,Low / Unclassified,100
4636,UK_5000159483278,E500,E500,Low / Unclassified,100
4637,UK_50159284,E322,Lecithin,Low,100
4638,UK_50159284,E322,Lecithin,Low,100
4639,UK_5060402901232,E407,E407,Low / Unclassified,100
4640,UK_5060402901232,E412,Guar Gum,Low,100
4641,UK_5900951257049,E322,Lecithin,Low,100
4642,UK_5900951257049,E322,Lecithin,Low,100
4643,UK_5000159501460,E100,E100,Low / Unclassified,100
4644,UK_5000159501460,E120,E120,Low / Unclassified,100
4645,UK_5000159501460,E133,Brilliant Blue FCF,Medium,75
4646,UK_5000159501460,E1400,E1400,Low / Unclassified,100
4647,UK_5000159501460,E160,E160,Low / Unclassified,100
4648,UK_5000159501460,E160,E160,Low / Unclassified,100
4649,UK_5000159501460,E171,E171,Low / Unclassified,100
4650,UK_5000159501460,E322,Lecithin,Low,100
4651,UK_5000159501460,E322,Lecithin,Low,100
4652,UK_5000159501460,E903,E903,Low / Unclassified,100
4653,UK_5000159526937,E322,Lecithin,Low,100
4654,UK_5000159526937,E322,Lecithin,Low,100
4655,UK_5000159526937,E500,E500,Low / Unclassified,100
4656,UK_4009900526388,E171,E171,Low / Unclassified,100
4657,UK_4009900526388,E320,BHA,High,25
4658,UK_4009900526388,E322,Lecithin,Low,100
4659,UK_4009900526388,E322,Lecithin,Low,100
4660,UK_4009900526388,E414,E414,Low / Unclassified,100
4661,UK_4009900526388,E420,E420,Low / Unclassified,100
4662,UK_4009900526388,E421,E421,Low / Unclassified,100
4663,UK_4009900526388,E422,E422,Low / Unclassified,100
4664,UK_4009900526388,E903,E903,Low / Unclassified,100
4665,UK_4009900526388,E950,E950,Low / Unclassified,100
4666,UK_4009900526388,E951,E951,Low / Unclassified,100
4667,UK_4009900526388,E955,E955,Low / Unclassified,100
4668,UK_4009900526388,E967,E967,Low / Unclassified,100
4669,UK_5000159503914,E14XX,E14XX,Low / Unclassified,100
4670,UK_5000159503914,E163,E163,Low / Unclassified,100
4671,UK_5000159503914,E322,Lecithin,Low,100
4672,UK_5000159503914,E322,Lecithin,Low,100
4673,UK_5000159503914,E331,E331,Low / Unclassified,100
4674,UK_5000159503914,E341,E341,Low / Unclassified,100
4675,UK_5000159503914,E500,E500,Low / Unclassified,100
4676,UK_5000159503914,E501,E501,Low / Unclassified,100
4677,UK_5000159520195,E100,E100,Low / Unclassified,100
4678,UK_5000159520195,E120,E120,Low / Unclassified,100
4679,UK_5000159520195,E133,Brilliant Blue FCF,Medium,75
4680,UK_5000159520195,E1400,E1400,Low / Unclassified,100
4681,UK_5000159520195,E160,E160,Low / Unclassified,100
4682,UK_5000159520195,E160,E160,Low / Unclassified,100
4683,UK_5000159520195,E170,E170,Low / Unclassified,100
4684,UK_5000159520195,E322,Lecithin,Low,100
4685,UK_5000159520195,E322,Lecithin,Low,100
4686,UK_5000159520195,E414,E414,Low / Unclassified,100
4687,UK_5000159520195,E903,E903,Low / Unclassified,100
4688,UK_4009900538602,E100,E100,Low / Unclassified,100
4689,UK_4009900538602,E327,E327,Low / Unclassified,100
4690,UK_4009900538602,E331,E331,Low / Unclassified,100
4691,UK_4009900538602,E331,E331,Low / Unclassified,100
4692,UK_4009900538602,E428,E428,Low / Unclassified,100
4693,UK_4009900538602,E440,E440,Low / Unclassified,100
4694,UK_5000159537964,E322,Lecithin,Low,100
4695,UK_5000159537964,E322,Lecithin,Low,100
4696,UK_5000159537964,E341,E341,Low / Unclassified,100
4697,UK_5000159537964,E500,E500,Low / Unclassified,100
4698,UK_5000159537964,E501,E501,Low / Unclassified,100
4699,UK_5056357909409,E340,E340,Low / Unclassified,100
4700,UK_5056357909409,E407,E407,Low / Unclassified,100
4701,UK_5056357909409,E460,E460,Low / Unclassified,100
4702,UK_5056357909409,E466,E466,Low / Unclassified,100
4703,UK_5056357909409,E950,E950,Low / Unclassified,100
4704,UK_5056357909409,E955,E955,Low / Unclassified,100
4705,UK_6294001815266,E322,Lecithin,Low,100
4706,UK_6294001815266,E476,E476,Low / Unclassified,100
4707,UK_0040000402657,E102,Tartrazine,High,25
4708,UK_0040000402657,E110,Sunset Yellow,High,25
4709,UK_0040000402657,E129,Allura Red AC,High,25
4710,UK_0040000402657,E132,E132,Low / Unclassified,100
4711,UK_0040000402657,E133,Brilliant Blue FCF,Medium,75
4712,UK_0040000402657,E1400,E1400,Low / Unclassified,100
4713,UK_0040000402657,E322,Lecithin,Low,100
4714,UK_0040000402657,E322,Lecithin,Low,100
4715,UK_0040000402657,E414,E414,Low / Unclassified,100
4716,UK_0040000402657,E500,E500,Low / Unclassified,100
4717,UK_0040000402657,E500,E500,Low / Unclassified,100
4718,UK_0040000402657,E503,E503,Low / Unclassified,100
4719,UK_0040000402657,E503,E503,Low / Unclassified,100
4720,UK_0040000473671,E102,Tartrazine,High,25
4721,UK_0040000473671,E110,Sunset Yellow,High,25
4722,UK_0040000473671,E129,Allura Red AC,High,25
4723,UK_0040000473671,E132,E132,Low / Unclassified,100
4724,UK_0040000473671,E133,Brilliant Blue FCF,Medium,75
4725,UK_0040000473671,E1400,E1400,Low / Unclassified,100
4726,UK_0040000473671,E322,Lecithin,Low,100
4727,UK_0040000473671,E322,Lecithin,Low,100
4728,UK_0040000473671,E414,E414,Low / Unclassified,100
4729,UK_5020411121151,E322,Lecithin,Low,100
4730,UK_80177128,E322,Lecithin,Low,100
4731,UK_80177128,E322,Lecithin,Low,100
4732,UK_5020411121281,E322,Lecithin,Low,100
